date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:26	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:55:56%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.woff2	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.62.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:29	16804/16804	---M--	200	added ('OK')	font/x-woff	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.woff	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.woff	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:30	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.ttf	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.ttf	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:32	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.svg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-regular-400.svg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:34	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.eot	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.eot	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:11%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.woff2	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.68.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:42	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.eot?	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900d41d.eot	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:42	98020/98020	---M--	200	added ('OK')	font/x-woff	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.woff	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.woff	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:42	191832/191832	---M--	200	added ('OK')	application/octet-stream	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.ttf	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.ttf	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:14%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.woff2	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.6c.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:45	72176/72176	---M--	200	added ('OK')	font/x-woff	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.woff	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.woff	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:48	8179/8179	---M--	200	added ('OK')	image/png	etag:%229ce4add64b9d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-eokul2.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-eokul2.png	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:49	117708/117708	---M--	200	added ('OK')	application/octet-stream	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.ttf	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/cryptocoins.ttf	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:51	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.svg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/fonts/fa-solid-900.svg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:51	40384/40384	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-3.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-3.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:51	161745/161745	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-2.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-2.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:52	444116/444116	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-1.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-1.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:52	274943/274943	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-4.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-4.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:53	459093/459093	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-5.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-5.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:22%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/widget/slider5.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/widget/slider5.76.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:23%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/widget/blur-bg.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/widget/blur-bg.77.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:23%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/loading.gif	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/loading.78.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:54	458497/458497	---M--	200	added ('OK')	image/jpeg	etag:%220a17da51351d51:0%22	https://eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-6.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/nav-bg/body-bg-6.jpg	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:25%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/prev.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/prev.79.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:25%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/next.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/next.7a.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:26%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/close.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/close.7b.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:26%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/auth/img-auth-big.jpg	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/auth/img-auth-big.7c.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
11:56:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2008:56:27%20GMT	https://eokulyd.meb.gov.tr/theme/able/assets/images/complete.png	C:/Users/yusuf/Desktop/EOkul/eokulyd.meb.gov.tr/theme/able/assets/images/complete.7d.delayed	(from https://eokulyd.meb.gov.tr/theme/able/assets/css/style.css)
